antecedents,consequents,as,cs,confidence,support,kluc,imb ratio,antecedent_len
"frozenset({'LARRABEE ST', 'RETAIL THEFT'})",frozenset({'THEFT'}),0.00038501994562089426,0.24125667334828427,1.0,0.00038501994562089426,0.5007979467267731,0.9971966275679389,2
"frozenset({'LARRABEE ST', 'RETAIL THEFT', 'PM'})",frozenset({'THEFT'}),0.00030960366761267785,0.24125667334828427,1.0,0.00030960366761267785,0.5006416478833846,0.997745207607612,3
"frozenset({'CERMAK RD', 'RETAIL THEFT'})",frozenset({'THEFT'}),0.0006390537241748864,0.24125667334828427,1.0,0.0006390537241748864,0.5013244270413452,0.9953506897442131,2
"frozenset({'CERMAK RD', 'RETAIL THEFT', 'PM'})",frozenset({'THEFT'}),0.0004882211681584536,0.24125667334828427,1.0,0.0004882211681584536,0.501011829354568,0.9964463601419316,3
"frozenset({'CERMAK RD', '$500 AND UNDER'})",frozenset({'THEFT'}),0.0003572350010915514,0.24125667334828427,1.0,0.0003572350010915514,0.5007403629423669,0.9973987057619862,2
"frozenset({'RETAIL THEFT', 'ELSTON AVE'})",frozenset({'THEFT'}),0.0007144700021831028,0.24125667334828427,1.0,0.0007144700021831028,0.5014807258847337,0.9948032434803967,2
"frozenset({'RETAIL THEFT', 'PM', 'ELSTON AVE'})",frozenset({'THEFT'}),0.0005755452795363884,0.24125667334828427,1.0,0.0005755452795363884,0.5011928069627022,0.9958118981805171,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'PM'})",frozenset({'BATTERY'}),0.0024014130628932065,0.19410959175977932,1.0,0.0024014130628932065,0.5061857145778378,0.9778791004757853,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'Do'})",frozenset({'BATTERY'}),0.0006390537241748864,0.19410959175977932,1.0,0.0006390537241748864,0.501646115780218,0.994070323090655,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'PM', 'Do'})",frozenset({'BATTERY'}),0.00036914283446126976,0.19410959175977932,1.0,0.00036914283446126976,0.5009508619103122,0.996570950489293,3
"frozenset({'STREET', 'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON'})",frozenset({'BATTERY'}),0.0004882211681584536,0.19410959175977932,1.0,0.0004882211681584536,0.5012575915588001,0.9954670430641857,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'AM'})",frozenset({'BATTERY'}),0.0019409768392640958,0.19410959175977932,1.0,0.0019409768392640958,0.5049996932703515,0.9820865576157535,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'APARTMENT'})",frozenset({'BATTERY'}),0.0016234346160716058,0.19410959175977932,1.0,0.0016234346160716058,0.5041817475410506,0.9849975617925252,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'APARTMENT', 'PM'})",frozenset({'BATTERY'}),0.0008573640026197233,0.19410959175977932,1.0,0.0008573640026197233,0.5022084534691124,0.9920518419360578,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'AM', 'APARTMENT'})",frozenset({'BATTERY'}),0.0007660706134518824,0.19410959175977932,1.0,0.0007660706134518824,0.5019732940719384,0.992895490343207,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'RESIDENCE'})",frozenset({'BATTERY'}),0.0013654315597277076,0.19410959175977932,1.0,0.0013654315597277076,0.5035171666359937,0.9873683724706824,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'RESIDENCE', 'PM'})",frozenset({'BATTERY'}),0.0007303471133427272,0.19410959175977932,1.0,0.0007303471133427272,0.501881275177392,0.9932257871938042,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'RESIDENCE', 'AM'})",frozenset({'BATTERY'}),0.0006350844463849803,0.19410959175977932,1.0,0.0006350844463849803,0.5016358914586018,0.9941070565270218,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'Sa'})",frozenset({'BATTERY'}),0.0006708079464941354,0.19410959175977932,1.0,0.0006708079464941354,0.5017279103531481,0.993776499063421,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'PM', 'Sa'})",frozenset({'BATTERY'}),0.0003731121122511759,0.19410959175977932,1.0,0.0003731121122511759,0.5009610862319285,0.9965341360170171,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'Fr'})",frozenset({'BATTERY'}),0.0006231766130152618,0.19410959175977932,1.0,0.0006231766130152618,0.501605218493753,0.9942172640815017,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'Fr', 'PM'})",frozenset({'BATTERY'}),0.0003651735566713636,0.19410959175977932,1.0,0.0003651735566713636,0.500940637588696,0.9966077661730901,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'So'})",frozenset({'BATTERY'}),0.0007621013356619763,0.19410959175977932,1.0,0.0007621013356619763,0.5019630697503221,0.9929321851702381,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'AM', 'So'})",frozenset({'BATTERY'}),0.0004008970567805188,0.19410959175977932,1.0,0.0004008970567805188,0.5010326564832424,0.996276468628666,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'APARTMENT', 'So'})",frozenset({'BATTERY'}),0.00030166511203286563,0.19410959175977932,1.0,0.00030166511203286563,0.5007770484428358,0.9971969819295832,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'PM', 'So'})",frozenset({'BATTERY'}),0.00036120427888145754,0.19410959175977932,1.0,0.00036120427888145754,0.5009304132670798,0.9966445830684689,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'SIDEWALK'})",frozenset({'BATTERY'}),0.00031754222319249013,0.19410959175977932,1.0,0.00031754222319249013,0.5008179457293008,0.9970496488991071,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'Mo'})",frozenset({'BATTERY'}),0.0005437910572171393,0.19410959175977932,1.0,0.0005437910572171393,0.5014007320614278,0.9949522589604934,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'PM', 'Mo'})",frozenset({'BATTERY'}),0.0003334193343521146,0.19410959175977932,1.0,0.0003334193343521146,0.5008588430157659,0.9969023352654198,3
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'Di'})",frozenset({'BATTERY'}),0.0005398217794272333,0.19410959175977932,1.0,0.0005398217794272333,0.5013905077398114,0.9949890213938652,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'Mi'})",frozenset({'BATTERY'}),0.00056363744616667,0.19410959175977932,1.0,0.00056363744616667,0.5014518536695091,0.994768464925851,2
"frozenset({'AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON', 'Mi', 'PM'})",frozenset({'BATTERY'}),0.00030563438982277177,0.19410959175977932,1.0,0.00030563438982277177,0.5007872727644521,0.9971601468533055,3
"frozenset({'DOMESTIC BATTERY SIMPLE', 'SPRINGFIELD AVE'})",frozenset({'BATTERY'}),0.00033738861214202076,0.19410959175977932,1.0,0.00033738861214202076,0.5008690673373821,0.9968655098872969,2
"frozenset({'THEFT OF LOST/MISLAID PROP', 'AM'})",frozenset({'DECEPTIVE PRACTICE'}),0.00044058983467958003,0.0640760513624546,1.0,0.00044058983467958003,0.5034380226723657,0.9867736169449265,2
"frozenset({'THEFT OF LOST/MISLAID PROP', 'PM'})",frozenset({'DECEPTIVE PRACTICE'}),0.0007740091690316947,0.0640760513624546,1.0,0.0007740091690316947,0.5060397695595614,0.9768763559808001,2
"frozenset({'$500 AND UNDER', 'HARRISON ST'})",frozenset({'THEFT'}),0.00038501994562089426,0.24125667334828427,1.0,0.00038501994562089426,0.5007979467267731,0.9971966275679389,2
"frozenset({'BOGUS CHECK', 'PM'})",frozenset({'DECEPTIVE PRACTICE'}),0.0007779784468216008,0.0640760513624546,1.0,0.0007779784468216008,0.50607074273679,0.9767591055668609,2
"frozenset({'BOGUS CHECK', 'AM'})",frozenset({'DECEPTIVE PRACTICE'}),0.0007343163911326334,0.0640760513624546,1.0,0.0007343163911326334,0.5057300377872762,0.9780495999469762,2
"frozenset({'BOGUS CHECK', 'RESIDENCE'})",frozenset({'DECEPTIVE PRACTICE'}),0.000313572945402584,0.0640760513624546,1.0,0.000313572945402584,0.5024468810010531,0.9905692435885025,2
"frozenset({'BOGUS CHECK', 'Mi'})",frozenset({'DECEPTIVE PRACTICE'}),0.00030960366761267785,0.0640760513624546,1.0,0.00030960366761267785,0.5024159078238246,0.9906880828356719,2
"frozenset({'DOMESTIC BATTERY SIMPLE', 'EMERALD AVE'})",frozenset({'BATTERY'}),0.0004723440569988291,0.19410959175977932,1.0,0.0004723440569988291,0.5012166942723351,0.995614167779758,2
"frozenset({'SIMPLE', '17:20'})",frozenset({'PM'}),0.00033738861214202076,0.6291384682557009,1.0,0.00033738861214202076,0.5002681354178496,0.999264993120546,2
"frozenset({'17:20', 'BATTERY'})",frozenset({'PM'}),0.0004644055014190168,0.6291384682557009,1.0,0.0004644055014190168,0.5003690805163342,0.9989883603780244,2
"frozenset({'THEFT', '17:20'})",frozenset({'PM'}),0.000531883223847421,0.6291384682557009,1.0,0.000531883223847421,0.5004227075999041,0.9988414160773375,2
"frozenset({'Fr', '17:20'})",frozenset({'PM'}),0.00031754222319249013,0.6291384682557009,1.0,0.00031754222319249013,0.5002523627462114,0.9993082207278526,2
"frozenset({'STREET', '17:20'})",frozenset({'PM'}),0.000313572945402584,0.6291384682557009,1.0,0.000313572945402584,0.5002492082118838,0.9993168663706637,2
"frozenset({'POSS: COCAINE', 'PM'})",frozenset({'NARCOTICS'}),0.0014646635044753607,0.052132494492627066,1.0,0.0014646635044753607,0.514047510278666,0.9466941755284843,2
"frozenset({'POSS: COCAINE', 'Sa'})",frozenset({'NARCOTICS'}),0.00035326572330164526,0.052132494492627066,1.0,0.00035326572330164526,0.5033881528856403,0.9868848930379909,2
"frozenset({'STREET', 'POSS: COCAINE'})",frozenset({'NARCOTICS'}),0.0011669676702324011,0.052132494492627066,1.0,0.0011669676702324011,0.511192325262677,0.9573035855993285,2
"frozenset({'STREET', 'POSS: COCAINE', 'PM'})",frozenset({'NARCOTICS'}),0.0008295790580903805,0.052132494492627066,1.0,0.0008295790580903805,0.5079564489112228,0.9694643621722283,3
"frozenset({'Fr', 'POSS: COCAINE'})",frozenset({'NARCOTICS'}),0.0003810506678309882,0.052132494492627066,1.0,0.0003810506678309882,0.503654636820466,0.9858604652355513,2
"frozenset({'Fr', 'POSS: COCAINE', 'PM'})",frozenset({'NARCOTICS'}),0.00030563438982277177,0.052132494492627066,1.0,0.00030563438982277177,0.5029313232830821,0.9886434497455397,3
"frozenset({'POSS: COCAINE', 'AM'})",frozenset({'NARCOTICS'}),0.0006112687796455435,0.052132494492627066,1.0,0.0006112687796455435,0.5058626465661642,0.9774117291077703,2
"frozenset({'STREET', 'POSS: COCAINE', 'AM'})",frozenset({'NARCOTICS'}),0.00033738861214202076,0.052132494492627066,1.0,0.00033738861214202076,0.5032358763514543,0.9874707422352412,3
"frozenset({'POSS: COCAINE', 'So'})",frozenset({'NARCOTICS'}),0.00042471272351995553,0.052132494492627066,1.0,0.00042471272351995553,0.5040733972894776,0.9842527253097673,2
"frozenset({'DOMESTIC BATTERY SIMPLE', 'INGLESIDE AVE'})",frozenset({'BATTERY'}),0.0004167741679401433,0.19410959175977932,1.0,0.0004167741679401433,0.5010735537697074,0.9961292567653021,2
"frozenset({'UNLAWFUL USE HANDGUN', 'PM'})",frozenset({'WEAPONS VIOLATION'}),0.0014011550598368627,0.025439101355508364,1.0,0.0014011550598368627,0.5275393977219535,0.8967839577687774,2
"frozenset({'STREET', 'UNLAWFUL USE HANDGUN'})",frozenset({'WEAPONS VIOLATION'}),0.0012582610594002422,0.025439101355508364,1.0,0.0012582610594002422,0.5247308472460602,0.9068261705602308,2
"frozenset({'STREET', 'UNLAWFUL USE HANDGUN', 'PM'})",frozenset({'WEAPONS VIOLATION'}),0.0005715760017464823,0.025439101355508364,1.0,0.0005715760017464823,0.511234201903573,0.9565854101848779,3
"frozenset({'STREET', 'UNLAWFUL USE HANDGUN', 'AM'})",frozenset({'WEAPONS VIOLATION'}),0.0006866850576537599,0.025439101355508364,1.0,0.0006866850576537599,0.5134966453424872,0.9480663029741335,3
"frozenset({'UNLAWFUL USE HANDGUN', 'Do'})",frozenset({'WEAPONS VIOLATION'}),0.00036120427888145754,0.025439101355508364,1.0,0.00036120427888145754,0.5070993914807302,0.9723462986246072,2
"frozenset({'ALLEY', 'UNLAWFUL USE HANDGUN'})",frozenset({'WEAPONS VIOLATION'}),0.0007700398912417885,0.025439101355508364,1.0,0.0007700398912417885,0.5151349664534248,0.9419428536826943,2
"frozenset({'ALLEY', 'PM', 'UNLAWFUL USE HANDGUN'})",frozenset({'WEAPONS VIOLATION'}),0.00031754222319249013,0.025439101355508364,1.0,0.00031754222319249013,0.5062412232797628,0.9756488781716652,3
"frozenset({'ALLEY', 'AM', 'UNLAWFUL USE HANDGUN'})",frozenset({'WEAPONS VIOLATION'}),0.00045249766804929844,0.025439101355508364,1.0,0.00045249766804929844,0.508893743173662,0.9654759981545552,3
"frozenset({'UNLAWFUL USE HANDGUN', 'SIDEWALK'})",frozenset({'WEAPONS VIOLATION'}),0.00048425189036854744,0.025439101355508364,1.0,0.00048425189036854744,0.5095178655016384,0.9630973879210104,2
"frozenset({'UNLAWFUL USE HANDGUN', 'Fr'})",frozenset({'WEAPONS VIOLATION'}),0.00048425189036854744,0.025439101355508364,1.0,0.00048425189036854744,0.5095178655016384,0.9630973879210104,2
"frozenset({'UNLAWFUL USE HANDGUN', 'AM'})",frozenset({'WEAPONS VIOLATION'}),0.0017067894496596344,0.025439101355508364,1.0,0.0017067894496596344,0.5335465751287253,0.8756512041652255,2
"frozenset({'UNLAWFUL USE HANDGUN', 'Sa'})",frozenset({'WEAPONS VIOLATION'}),0.0005755452795363884,0.025439101355508364,1.0,0.0005755452795363884,0.5113122171945701,0.9562904240934473,2
"frozenset({'UNLAWFUL USE HANDGUN', 'AM', 'Sa'})",frozenset({'WEAPONS VIOLATION'}),0.0003572350010915514,0.025439101355508364,1.0,0.0003572350010915514,0.5070213761897332,0.9726460827520226,3
"frozenset({'UNLAWFUL USE HANDGUN', 'So'})",frozenset({'WEAPONS VIOLATION'}),0.0006350844463849803,0.025439101355508364,1.0,0.0006350844463849803,0.5124824465595257,0.9518761424549442,2
"frozenset({'UNLAWFUL USE HANDGUN', 'AM', 'So'})",frozenset({'WEAPONS VIOLATION'}),0.00044455911246948617,0.025439101355508364,1.0,0.00044455911246948617,0.508737712591668,0.9660715398073297,3
"frozenset({'UNLAWFUL USE HANDGUN', 'Mo'})",frozenset({'WEAPONS VIOLATION'}),0.0003651735566713636,0.025439101355508364,1.0,0.0003651735566713636,0.5071774067717273,0.972046604410468,2
"frozenset({'UNLAWFUL USE HANDGUN', 'Di'})",frozenset({'WEAPONS VIOLATION'}),0.00033738861214202076,0.025439101355508364,1.0,0.00033738861214202076,0.506631299734748,0.9741463535055226,2
"frozenset({'UNLAWFUL USE HANDGUN', 'Mi'})",frozenset({'WEAPONS VIOLATION'}),0.0003492964455117391,0.025439101355508364,1.0,0.0003492964455117391,0.5068653456077391,0.9732459209085845,2
"frozenset({'DOMESTIC BATTERY SIMPLE', 'WINCHESTER AVE'})",frozenset({'BATTERY'}),0.00030166511203286563,0.19410959175977932,1.0,0.00030166511203286563,0.5007770484428358,0.9971969819295832,2
"frozenset({'STREET', '15:50'})",frozenset({'PM'}),0.00030563438982277177,0.6291384682557009,1.0,0.00030563438982277177,0.5002428991432285,0.9993341577776382,2
"frozenset({'THEFT', '15:50'})",frozenset({'PM'}),0.00044058983467958003,0.6291384682557009,1.0,0.00044058983467958003,0.5003501533103684,0.9990402258626607,2
"frozenset({'Di', '15:50'})",frozenset({'PM'}),0.0003334193343521146,0.6291384682557009,1.0,0.0003334193343521146,0.500264980883522,0.9992736385611082,2
"frozenset({'15:50', 'BATTERY'})",frozenset({'PM'}),0.0003651735566713636,0.6291384682557009,1.0,0.0003651735566713636,0.5002902171581431,0.9992044761691632,2
"frozenset({'SIMPLE', '15:50'})",frozenset({'PM'}),0.00030960366761267785,0.6291384682557009,1.0,0.00030960366761267785,0.5002460536775561,0.9993255120539255,2
"frozenset({'THEFT', '19:30'})",frozenset({'PM'}),0.0025959076745986067,0.6291384682557009,1.0,0.0025959076745986067,0.5020630654502782,0.9943522881333575,2
"frozenset({'19:30', 'Do'})",frozenset({'PM'}),0.00112727489233334,0.6291384682557009,1.0,0.00112727489233334,0.5008958877490505,0.9975453550092147,2
"frozenset({'THEFT', '19:30', 'Do'})",frozenset({'PM'}),0.0004008970567805188,0.6291384682557009,1.0,0.0004008970567805188,0.5003186079670919,0.9991266715724068,3
"frozenset({'STREET', '19:30', 'Do'})",frozenset({'PM'}),0.00035326572330164526,0.6291384682557009,1.0,0.00035326572330164526,0.5002807535551602,0.9992304117627829,3
"frozenset({'$500 AND UNDER', '19:30'})",frozenset({'THEFT'}),0.0009962887252664377,0.24125667334828427,1.0,0.0009962887252664377,0.5020647899837121,0.9927598144005487,2
"frozenset({'$500 AND UNDER', '19:30'})",frozenset({'PM'}),0.0009962887252664377,0.6291384682557009,1.0,0.0009962887252664377,0.5007917881162383,0.9978304104331616,2
"frozenset({'THEFT', '$500 AND UNDER', '19:30'})",frozenset({'PM'}),0.0009962887252664377,0.6291384682557009,1.0,0.0009962887252664377,0.5007917881162383,0.9978304104331616,3
"frozenset({'$500 AND UNDER', '19:30', 'PM'})",frozenset({'THEFT'}),0.0009962887252664377,0.24125667334828427,1.0,0.0009962887252664377,0.5020647899837121,0.9927598144005487,3
"frozenset({'$500 AND UNDER', '19:30'})","frozenset({'THEFT', 'PM'})",0.0009962887252664377,0.16199416516164883,1.0,0.0009962887252664377,0.5030750759580516,0.9887539455192905,2
"frozenset({'STREET', '$500 AND UNDER', '19:30'})",frozenset({'THEFT'}),0.00046837477920892294,0.24125667334828427,1.0,0.00046837477920892294,0.5009706980799921,0.9965906045716022,3
"frozenset({'STREET', '$500 AND UNDER', '19:30'})",frozenset({'PM'}),0.00046837477920892294,0.6291384682557009,1.0,0.00046837477920892294,0.5003722350506619,0.9989797162721262,3
"frozenset({'THEFT', '$500 AND UNDER', 'STREET', '19:30'})",frozenset({'PM'}),0.00046837477920892294,0.6291384682557009,1.0,0.00046837477920892294,0.5003722350506619,0.9989797162721262,4
"frozenset({'STREET', '$500 AND UNDER', '19:30', 'PM'})",frozenset({'THEFT'}),0.00046837477920892294,0.24125667334828427,1.0,0.00046837477920892294,0.5009706980799921,0.9965906045716022,4
"frozenset({'STREET', '$500 AND UNDER', '19:30'})","frozenset({'THEFT', 'PM'})",0.00046837477920892294,0.16199416516164883,1.0,0.00046837477920892294,0.5014456532392434,0.9946986067360252,3
"frozenset({'Mi', '19:30'})",frozenset({'PM'}),0.0010994899478039971,0.6291384682557009,1.0,0.0010994899478039971,0.500873806008757,0.9976058176352057,2
"frozenset({'THEFT', 'Mi', '19:30'})",frozenset({'PM'}),0.00036120427888145754,0.6291384682557009,1.0,0.00036120427888145754,0.5002870626238155,0.999213121326589,3
"frozenset({'STREET', '19:30'})",frozenset({'PM'}),0.0022108877289777123,0.6291384682557009,1.0,0.0022108877289777123,0.5017570756204969,0.9951888554361512,2
"frozenset({'STREET', 'THEFT', '19:30'})",frozenset({'PM'}),0.0008891182249389723,0.6291384682557009,1.0,0.0008891182249389723,0.5007066156893919,0.9980636703232251,3
"frozenset({'CRIMINAL DAMAGE', '19:30'})",frozenset({'PM'}),0.0009526266695774703,0.6291384682557009,1.0,0.0009526266695774703,0.5007570882386342,0.9979254386845482,2
"frozenset({'CRIMINAL DAMAGE', 'STREET', '19:30'})",frozenset({'PM'}),0.0003810506678309882,0.6291384682557009,1.0,0.0003810506678309882,0.5003028352954537,0.9991698959439254,3
"frozenset({'TO VEHICLE', '19:30'})",frozenset({'PM'}),0.0006152380574354497,0.6291384682557009,1.0,0.0006152380574354497,0.5004889528207846,0.9986599127804915,2
"frozenset({'TO VEHICLE', 'CRIMINAL DAMAGE', '19:30'})",frozenset({'PM'}),0.0005755452795363884,0.6291384682557009,1.0,0.0005755452795363884,0.5004574074775082,0.9987463406980882,3
"frozenset({'TO VEHICLE', 'STREET', '19:30'})",frozenset({'PM'}),0.0003969277789906127,0.6291384682557009,1.0,0.0003969277789906127,0.5003154534327643,0.9991353163658205,3
"frozenset({'CRIMINAL DAMAGE', 'STREET', 'TO VEHICLE', '19:30'})",frozenset({'PM'}),0.00037708139004108204,0.6291384682557009,1.0,0.00037708139004108204,0.5002996807611261,0.9991785409395655,4
"frozenset({'CRIMINAL DAMAGE', 'STREET', '19:30'})","frozenset({'TO VEHICLE', 'PM'})",0.0003810506678309882,0.03126600115109056,0.9895833333333333,0.00037708139004108204,0.5008218812153526,0.9762862609389689,3
"frozenset({'Fr', '19:30'})",frozenset({'PM'}),0.001190783336971838,0.6291384682557009,1.0,0.001190783336971838,0.5009463602982928,0.9974071621532934,2
"frozenset({'THEFT', 'Fr', '19:30'})",frozenset({'PM'}),0.0005160061126877964,0.6291384682557009,1.0,0.0005160061126877964,0.5004100894625936,0.9988759901555494,3
"frozenset({'STREET', 'Fr', '19:30'})",frozenset({'PM'}),0.0003254807787723024,0.6291384682557009,1.0,0.0003254807787723024,0.5002586718148667,0.9992909295635812,3
"frozenset({'SIDEWALK', '19:30'})",frozenset({'PM'}),0.000504098279318078,0.6291384682557009,1.0,0.000504098279318078,0.5004006258596106,0.9989019211387865,2
"frozenset({'19:30', 'BATTERY'})",frozenset({'PM'}),0.001353523726357989,0.6291384682557009,1.0,0.001353523726357989,0.5010756962057261,0.9970530901505402,2
"frozenset({'19:30', 'Sa'})",frozenset({'PM'}),0.0010161351142159683,0.6291384682557009,1.0,0.0010161351142159683,0.5008075607878765,0.9977872173895361,2
"frozenset({'THEFT', '19:30', 'Sa'})",frozenset({'PM'}),0.0003413578899319269,0.6291384682557009,1.0,0.0003413578899319269,0.5002712899521773,0.9992563477204325,3
"frozenset({'MOTOR VEHICLE THEFT', '19:30'})",frozenset({'PM'}),0.00041280489015023717,0.6291384682557009,1.0,0.00041280489015023717,0.5003280715700749,0.9991007374348296,2
"frozenset({'MOTOR VEHICLE THEFT', 'STREET', '19:30'})",frozenset({'PM'}),0.0003334193343521146,0.6291384682557009,1.0,0.0003334193343521146,0.500264980883522,0.9992736385611082,3
"frozenset({'AUTOMOBILE', '19:30'})",frozenset({'MOTOR VEHICLE THEFT'}),0.0003969277789906127,0.03495346021791335,1.0,0.0003969277789906127,0.5056779468544175,0.9779270372085233,2
"frozenset({'AUTOMOBILE', '19:30'})",frozenset({'PM'}),0.0003969277789906127,0.6291384682557009,1.0,0.0003969277789906127,0.5003154534327643,0.9991353163658205,2
"frozenset({'AUTOMOBILE', '19:30', 'PM'})",frozenset({'MOTOR VEHICLE THEFT'}),0.0003969277789906127,0.03495346021791335,1.0,0.0003969277789906127,0.5056779468544175,0.9779270372085233,3
"frozenset({'AUTOMOBILE', '19:30', 'MOTOR VEHICLE THEFT'})",frozenset({'PM'}),0.0003969277789906127,0.6291384682557009,1.0,0.0003969277789906127,0.5003154534327643,0.9991353163658205,3
"frozenset({'AUTOMOBILE', '19:30'})","frozenset({'MOTOR VEHICLE THEFT', 'PM'})",0.0003969277789906127,0.022037430289558815,1.0,0.0003969277789906127,0.5090057636887608,0.9649905504597636,2
"frozenset({'AUTOMOBILE', 'STREET', '19:30'})",frozenset({'MOTOR VEHICLE THEFT'}),0.0003254807787723024,0.03495346021791335,1.0,0.0003254807787723024,0.5046559164206224,0.9818647845272502,3
"frozenset({'AUTOMOBILE', 'STREET', '19:30'})",frozenset({'PM'}),0.0003254807787723024,0.6291384682557009,1.0,0.0003254807787723024,0.5002586718148667,0.9992909295635812,3
"frozenset({'MOTOR VEHICLE THEFT', 'STREET', '19:30', 'AUTOMOBILE'})",frozenset({'PM'}),0.0003254807787723024,0.6291384682557009,1.0,0.0003254807787723024,0.5002586718148667,0.9992909295635812,4
"frozenset({'AUTOMOBILE', 'STREET', '19:30', 'PM'})",frozenset({'MOTOR VEHICLE THEFT'}),0.0003254807787723024,0.03495346021791335,1.0,0.0003254807787723024,0.5046559164206224,0.9818647845272502,4
"frozenset({'AUTOMOBILE', 'STREET', '19:30'})","frozenset({'MOTOR VEHICLE THEFT', 'PM'})",0.0003254807787723024,0.022037430289558815,1.0,0.0003254807787723024,0.5073847262247838,0.9712025257814402,3
"frozenset({'SIMPLE', '19:30'})",frozenset({'PM'}),0.0009327802806279397,0.6291384682557009,1.0,0.0009327802806279397,0.500741315566996,0.9979686349604445,2
"frozenset({'SIMPLE', '19:30', 'BATTERY'})",frozenset({'PM'}),0.0005239446682676087,0.6291384682557009,1.0,0.0005239446682676087,0.5004163985312489,0.9988587030355722,3
"frozenset({'RESIDENCE', '19:30'})",frozenset({'PM'}),0.001063766447694842,0.6291384682557009,1.0,0.001063766447694842,0.5008454151998082,0.9976835582056083,2
"frozenset({'RESIDENCE', '19:30', 'BATTERY'})",frozenset({'PM'}),0.00030563438982277177,0.6291384682557009,1.0,0.00030563438982277177,0.5002428991432285,0.9993341577776382,3
"frozenset({'19:30', 'DECEPTIVE PRACTICE'})",frozenset({'PM'}),0.000345327167721833,0.6291384682557009,1.0,0.000345327167721833,0.5002744444865049,0.9992477023607678,2
"frozenset({'OVER $500', '19:30'})",frozenset({'THEFT'}),0.0007581320578720702,0.24125667334828427,1.0,0.0007581320578720702,0.5015712146888007,0.9944864193183105,2
"frozenset({'OVER $500', '19:30'})",frozenset({'PM'}),0.0007581320578720702,0.6291384682557009,1.0,0.0007581320578720702,0.5006025160565797,0.9983488057503545,2
"frozenset({'OVER $500', 'THEFT', '19:30'})",frozenset({'PM'}),0.0007581320578720702,0.6291384682557009,1.0,0.0007581320578720702,0.5006025160565797,0.9983488057503545,3
"frozenset({'OVER $500', '19:30', 'PM'})",frozenset({'THEFT'}),0.0007581320578720702,0.24125667334828427,1.0,0.0007581320578720702,0.5015712146888007,0.9944864193183105,3
"frozenset({'OVER $500', '19:30'})","frozenset({'THEFT', 'PM'})",0.0007581320578720702,0.16199416516164883,1.0,0.0007581320578720702,0.5023399980397922,0.991431743435851,2
"frozenset({'STREET', 'OVER $500', '19:30'})",frozenset({'THEFT'}),0.00037708139004108204,0.24125667334828427,1.0,0.00037708139004108204,0.5007814942169428,0.9972543605953796,3
"frozenset({'OVER $500', 'STREET', '19:30'})",frozenset({'PM'}),0.00037708139004108204,0.6291384682557009,1.0,0.00037708139004108204,0.5002996807611261,0.9991785409395655,3
"frozenset({'THEFT', 'STREET', 'OVER $500', '19:30'})",frozenset({'PM'}),0.00037708139004108204,0.6291384682557009,1.0,0.00037708139004108204,0.5002996807611261,0.9991785409395655,4
"frozenset({'PM', 'STREET', 'OVER $500', '19:30'})",frozenset({'THEFT'}),0.00037708139004108204,0.24125667334828427,1.0,0.00037708139004108204,0.5007814942169428,0.9972543605953796,4
"frozenset({'STREET', 'OVER $500', '19:30'})","frozenset({'THEFT', 'PM'})",0.00037708139004108204,0.16199416516164883,1.0,0.00037708139004108204,0.5011638733705773,0.9957299174098868,3
